Iteration,"('ILCD 2.0 2018 midpoint', 'climate change', 'climate change total')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater ecotoxicity')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater and terrestrial acidification')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater eutrophication')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'marine eutrophication')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'terrestrial eutrophication')","('ILCD 2.0 2018 midpoint', 'human health', 'non-carcinogenic effects')","('ILCD 2.0 2018 midpoint', 'human health', 'carcinogenic effects')","('ILCD 2.0 2018 midpoint', 'human health', 'ionising radiation')","('ILCD 2.0 2018 midpoint', 'human health', 'ozone layer depletion')","('ILCD 2.0 2018 midpoint', 'human health', 'photochemical ozone creation')","('ILCD 2.0 2018 midpoint', 'human health', 'respiratory effects, inorganics')","('ILCD 2.0 2018 midpoint', 'resources', 'minerals and metals')","('ILCD 2.0 2018 midpoint', 'resources', 'dissipated water')","('ILCD 2.0 2018 midpoint', 'resources', 'fossils')","('ILCD 2.0 2018 midpoint', 'resources', 'land use')"
263,171.54592963959558,741.3864256190781,1.2347934404923262,0.05685099301445719,0.2178979097038164,2.4878918090324413,-0.000321047745026764,6.251893585915803e-05,56.350983242519064,4.420384586491202e-05,0.7001687363128332,1.6985573551422706e-05,0.014639760751228479,122.21855992168219,2992.370740153762,1743.3988544111473
264,177.98025525985238,416.7245644166386,1.3033670064552585,0.05772734347044783,0.23037889571483378,2.4262050608132038,-0.0005843611359999734,2.0804950665923766e-05,44.32730495817734,2.0278444328888297e-05,0.7402795222848112,1.3775251204744453e-05,0.006712802125176434,111.45860498523557,3211.9474974134237,1725.2025229454234
265,186.1344061211616,241.11718556651456,1.254443087000961,0.06244945497355896,0.23830494857741674,2.713804363060048,2.2549126789894105e-06,8.014471552595494e-06,91.8687422086252,2.334384147029678e-05,0.7592258338856833,1.2850833095631408e-05,0.012631658233308645,133.91452483348883,2795.8782757081935,2334.369627605497
266,169.17602431616174,315.74645496857505,1.2285208155372986,0.06929870082765638,0.20390690246655627,2.358323795474638,-0.00024502220350856776,1.9699629237948187e-05,69.47132500616416,2.867972122649039e-05,0.6481066021845796,1.557412371027481e-05,0.011253980531536575,130.04161939803672,2619.4430943092557,2139.1721602419166
267,181.3701464088288,416.31118472997866,1.2265190313605798,0.0638258537675339,0.22547348969182432,2.5241949635162504,-0.0002726437546872976,3.23411584288892e-05,35.666561286480366,1.7370301812476607e-05,0.721838274555648,1.1412100471627962e-05,0.009857452341340198,135.62971044700254,2962.1437218902706,1806.8413509632521
268,183.4061428079177,549.8600398665036,1.3383343309140838,0.07978933150619004,0.2418185781225228,2.8222975035460625,0.00013045927792673466,4.809616847407451e-05,35.33007158051399,1.8240149549609643e-05,0.7486713737208087,1.2271187746129158e-05,0.011680719584110136,141.25483210873134,2946.986545185618,1832.4285954706418
269,178.8017670575662,382.4572690451761,1.1745050604547607,0.11818605071629376,0.2337058907883836,2.5567617664391404,0.0006951592978617996,2.428689414013543e-05,22.471937855381597,1.599534018566373e-05,0.750709653860436,1.2700983033097858e-05,0.006343642048517791,132.45515064284893,2612.5213701188377,1649.6895121794448
270,182.4681904670561,212.93628394084175,1.304203716528602,0.06520287819387909,0.23562877799276793,2.706643002801446,-0.00020849929125996738,9.753777011915856e-06,33.6340618304924,4.0047500694447815e-05,0.8392409416962655,1.3729966260589567e-05,0.008855944570261294,135.39449619586,2751.287723915553,1737.8867616621462
271,185.46004582184898,187.94196759888683,1.2523632447249333,0.12019771246247223,0.23865857833849252,2.555774054289964,-8.291106298292396e-05,8.517218057730372e-06,21.18324307266349,2.1068540714422315e-05,0.7357240855124223,1.794720128448963e-05,0.008798809004166772,135.43593047082737,2864.041409762597,2057.4400394385325
272,192.61131730261525,530.2064049988247,1.3344750155740397,0.07909899130349737,0.2699951804584981,2.998531471469667,0.00023998573289311074,4.643846150567141e-05,154.3214158534814,2.746599272887297e-05,0.8236473484739568,1.3017230261509932e-05,0.006529716857506122,130.21726495129974,3304.006301923213,1877.3741415490294
273,184.97868315384142,581.349110846897,1.3165435944751702,0.04726044555704745,0.23850357278815834,2.6762291849736792,0.00011780206440380019,4.9539830294124586e-05,44.987056304846654,2.066042651031062e-05,0.7446149469595962,1.6735285854531287e-05,0.008333007133160694,115.3560139703938,2990.984250854675,2533.820947935772
274,189.017717817398,253.8666171291687,1.2410868393126366,0.05539567064324254,0.2328729575216573,2.556877316677252,-0.00021513567045020662,6.18823836361049e-06,69.44385988137584,1.9014318716779762e-05,0.7255087694853304,1.2577207245233455e-05,0.00872980239537275,130.71990602549317,2775.769943915992,1863.9232275726022
275,160.6018718952468,270.65757829369414,1.1959787677452165,0.07226113595871175,0.22006564906747234,2.5365834027256393,6.024682407476424e-05,1.438372602794131e-05,27.63512357987435,1.9116521891971047e-05,0.6780186007629467,1.461943273380846e-05,0.00917210559621963,95.6446807035015,2286.0480647110144,2111.6938462586468
276,180.2755342239899,195.06419881566399,1.3095935271449697,0.03151593255344156,0.24943718866388168,2.8154850724053873,2.6801909130832478e-05,1.0129084815006634e-05,13.16341966986987,3.2330337727782884e-05,0.8045282133332115,1.5635881025581786e-05,0.01099863301385646,120.35603197779187,3272.521939339448,2317.7932748504018
277,170.79360756965735,247.95852493163102,1.3621198289116319,0.07579078226242686,0.21875031078775056,2.6033243153725603,0.0001036165560606577,1.8859334816934882e-05,115.86689514223124,1.571238300856829e-05,0.6849555512336395,1.557282894240232e-05,0.012607682124559143,119.42162243144716,2576.906643094374,2123.8908952377537
278,221.46241876708785,369.2896043644164,1.5125333578822449,0.09891955994135636,0.2824198606811288,3.3543964799641595,9.42987775603857e-05,2.7816403755518134e-05,24.903398357014623,3.108952293237339e-05,0.9382022519980362,1.787092221397465e-05,0.021582924203853226,126.60611492963687,2729.414263798171,2466.594279743173
279,189.21817956436036,267.6318537370779,1.3592558114096598,0.07196431404604454,0.2638973543331585,3.1019595648552296,0.00013468383883980556,1.8075336620704962e-05,28.681827103984336,2.2871905299085362e-05,0.8277078817530652,1.55242290470006e-05,0.01755034477419922,129.43605069777988,2991.2251063760623,2038.3255189568608
280,181.121409530854,400.9097923213925,1.5588582640882733,0.09414134731131552,0.24333202949352978,2.684560565941928,0.00017861789081237856,3.186692498058846e-05,22.490589566594497,2.3183579518214173e-05,0.811116535154911,1.8542563233954474e-05,0.01028774228736967,118.68108019251363,2776.73481907965,2997.498501378918
281,215.0260414243051,263.72945728944916,1.7572398490125798,0.09672034458075113,0.31103015239526627,4.335946008111148,0.00014248969813096182,1.3371819201758211e-05,73.37950844563426,4.5462628697608526e-05,0.9837513691353273,2.1766425476788223e-05,0.030964067745521837,129.31409826894532,3638.0305799481034,3154.021450737737
282,165.79921279026814,282.33442934250843,1.1733536715558015,0.2802341350814079,0.20608568430927504,2.259585443053593,0.0005067321310233644,2.3525657492180576e-05,15.432741566004228,1.815600459199112e-05,0.655470447121468,1.2366995896940298e-05,0.010785686223249871,115.39770787320226,2821.371014360572,1833.3431201978435
283,173.74532980817085,384.69253851912123,1.2412334362094384,0.15723641575560837,0.2288374875822069,2.564153795447234,8.430348718556436e-05,2.962155506760831e-05,22.14679932008859,2.0298230422077778e-05,0.6971485327966289,1.4430175246910329e-05,0.010143987520742434,114.8743054301809,2510.5456560213815,2659.5522161246263
284,170.28378042058208,277.9777258549369,1.1663356352145824,0.07368563094170812,0.22108158084211088,2.3978949002037675,0.00026307968872005136,1.5451710246842833e-05,39.14679266162326,1.743123413928555e-05,0.7021474840254032,1.1263652528839934e-05,0.007826076743158617,132.30639503352134,2470.435282065319,2084.2490540785557
285,165.64677930798308,385.3360509707035,1.1682923361267614,0.1187865991952507,0.22096933162536786,2.4384996817087656,-6.110932579029498e-05,2.9572464582385116e-05,120.8831908999136,1.779920414450993e-05,0.6827999643086645,1.1196011947212255e-05,0.010513014622542926,125.50239245770335,3049.5278083439357,2145.196900623134
286,179.80859342968748,407.0636677524492,1.340866431463147,0.06985767139145843,0.2315815607944426,2.7693788165508986,-4.1501310992367175e-05,3.1762845590884367e-05,34.15861411747103,3.032892099919394e-05,0.7408436679883789,1.3269715155976811e-05,0.012127025409862402,115.62698244094281,2979.147131266371,2472.311757976388
287,175.22275484309804,286.12776845649194,1.178317517353441,0.09168982858961752,0.22602895759939512,2.4452426482936582,0.0001882901974694659,1.756548639564104e-05,27.867991392378233,1.6265074196265774e-05,0.6958607894691756,1.1644100459481355e-05,0.007596307976587689,113.22139884962378,2524.939878547378,1453.9667022874626
288,173.11562004436897,390.35056289327895,1.3940130314981234,0.16746553373638157,0.24407857843176023,2.709824016460673,0.00039527948988899814,3.4752455181177495e-05,48.150643456664135,2.278161488321706e-05,0.7806737590660525,1.1970931004599976e-05,0.007957361770345223,111.72523730694712,2570.0773917581887,2085.920682300667
289,173.3527996346571,270.06282015436955,1.27109029186735,0.0765453015880688,0.2349518736101762,2.6205702594602616,-0.00012314054243624977,1.5653573523727222e-05,33.01347534622675,1.6193421867598623e-05,0.7370194755632842,1.3818113546655846e-05,0.010077786232685149,123.38350361055424,3002.1794291550505,2128.8464738215453
290,172.5041738172381,604.1732244267274,1.288871203201999,0.16579005896372268,0.22809542269334152,2.595924232774566,0.0002921424014621245,3.374905676671729e-05,47.25100689894993,2.2799279666758457e-05,0.7150992871254965,1.2149975275708258e-05,0.009833992194224766,124.2990741074449,3021.8648791387495,1946.8874186962637
291,180.22985919077766,236.2551423031519,1.2456052076388464,0.03349220230183385,0.23339428338519347,2.469679580687447,6.350403687088876e-05,1.4499528596097022e-05,43.62731863864291,2.269851286310629e-05,0.8189664751197681,1.1690738870163383e-05,0.009626726460399188,109.73485435935818,2796.1410814345113,1805.2791128498206
292,174.97912892106328,258.75203715449237,1.2066716371775112,0.06912101937092967,0.21983772736106397,2.489462622915553,0.00011935251983634374,1.8156162000316997e-05,26.463171138167734,1.8594098503323057e-05,0.6831168870619734,1.2687250618521391e-05,0.008443867981334075,118.6139853887076,2832.891195459841,1697.3028940404643
293,206.7294680102166,391.66169964335035,1.5324838707147728,0.043325308524741576,0.27082057044357655,3.495562995568175,-0.00019315454144672146,2.2533508784145175e-05,20.63658170953752,2.14474674329794e-05,0.8320785369314206,1.4601545545681414e-05,0.02911133424799525,133.17849173580004,2792.319669974425,2273.5335502231906
294,184.8920987118289,151.30830081395976,1.3957182201746832,0.12259744583806978,0.2364884614275281,3.0249668655098807,0.00023891992057237965,9.016965710361037e-06,76.66947131844532,1.549680734309311e-05,0.7697892170528767,1.2796251066487071e-05,0.015742409571521145,132.88125289842003,3092.5269197039165,3093.562120838075
295,172.32577419842877,572.729536141364,1.1336326168993358,0.12842758189735337,0.22242560464068498,2.414001661553027,6.736329908927169e-05,5.0161348250297086e-05,24.36194071755094,2.118470820602587e-05,0.676353724648484,1.3052820040583352e-05,0.008933094138437458,113.00389419614307,2832.2451005716744,1585.995282182463
296,183.20291674423464,258.1244469163925,1.2867140185645676,0.06275877715890678,0.260081627826707,2.932457415657098,0.0004095365526779252,2.0205153843525542e-05,48.58598893010261,1.6309678481239462e-05,0.7960205076755676,1.4271846612336423e-05,0.014620900729656482,115.87705473384247,2689.9499324812587,2810.8951941038913
297,187.1333511499331,279.03306987333775,1.3284531877136614,0.05078811930010227,0.24403489340150106,2.742813367279422,0.0013901313005612581,2.964453808763498e-05,31.008633499304096,2.1038031019714305e-05,0.7438816320705895,1.106888882164214e-05,0.010829685740879565,127.35240635747273,3317.1570586305575,2131.152948448325
298,172.7758172113568,413.784020340658,1.3405081555880423,0.09237710853585704,0.23891506989540368,2.6725264188247047,0.0006147498441464237,3.817025169517912e-05,17.998152301962058,2.0478467297313786e-05,0.7423317895558069,1.2625998403213762e-05,0.011687706784475836,107.14462104543342,2463.754558192536,1826.7281787024876
299,171.99804564827795,232.0390146961363,1.3096221755718278,0.04806317188436502,0.22296885010542575,2.5135494807149903,-4.8979384558273334e-05,1.3293120054837128e-05,16.697655727587165,2.3693777468804554e-05,0.7402693657824096,1.1194122180370032e-05,0.010248855322184072,116.47508948377158,2640.2157168053436,1580.3391222705593
300,169.6324984931571,673.3931466732661,1.2458349014763328,0.0942367693702794,0.21541239874792018,2.4502701314906123,-0.0001803462942778251,5.494562488296633e-05,58.379092781986856,1.654608436387353e-05,0.65468731715595,1.2600173842321036e-05,0.011084914818044085,140.3774417340052,2984.896939190103,3302.6564973097475
301,174.72399351507514,531.134345182321,1.3159649509613771,0.1216569345324906,0.24174857426950203,2.6583321145334913,0.0003085109442281634,3.42801095170678e-05,32.436889659896,1.9205657963142706e-05,0.7536946954298314,1.1729040962660727e-05,0.007805577351685714,147.11736855240136,3213.961888151425,1786.7252317561695
302,190.6216734252919,302.69610657682387,1.441527947814917,0.1523866992708154,0.25965047796905405,3.015368101770882,7.74002871831241e-05,1.8706268516474572e-05,29.977818882933104,1.6349595451705306e-05,0.7740644263071015,1.4094493585296476e-05,0.01473165190017102,120.54467785971192,2943.88295067524,2733.524332922402
303,177.48346250610425,314.4816830203167,1.2461801665818062,0.10278523835732738,0.2300702792526824,2.557707418191543,0.00025188538590886116,2.0820964034014462e-05,17.651169527483894,2.335366519202201e-05,0.7000040169002414,1.2007104055808978e-05,0.01621302558322414,121.44826594745598,2695.5746254924716,2433.979490527927
304,166.66149742203268,256.62710646573083,1.1596656690457443,0.10257353844637374,0.21435541201074146,2.4304874129583856,0.0006011392133220316,2.4181503547866545e-05,30.104448902819517,2.1438804488474488e-05,0.6664336079277139,1.0450210087614367e-05,0.010480233085589591,131.49389246597346,2591.074866790366,1630.3174845458661
305,186.64251555249862,336.5801987129495,1.3317691029859353,0.051373744856705504,0.2405796394038647,2.928568340367479,-0.0001269556679640597,2.2314228710604024e-05,13.688926595664652,1.65317532339506e-05,0.7419046215387,1.2833562324369744e-05,0.013323387056661702,107.40202066242809,2968.4539400580466,2628.1821225923486
306,190.66534024164207,365.8169082585349,1.4228561687761307,0.11618382410199862,0.258923386080806,3.043275028397788,-0.00017849985752970145,2.509935589008317e-05,81.6799125498732,2.2094409069691954e-05,0.8000182257407846,1.4300416293731512e-05,0.013408993886260103,128.94177983814618,3200.0189189117955,2695.6571748211722
307,179.41458229508123,173.2699318691387,1.195887547320822,0.07704768638150104,0.23262276243256605,2.5687050786010683,7.675438224816388e-05,9.086933752870822e-06,39.98185042116074,2.0077718100628824e-05,0.7267909166707893,1.1494630640103146e-05,0.010765279627935815,111.28815708190106,2922.258663269748,2235.964302441682
308,180.4808573768369,278.3071026659152,1.2222072173451506,0.05227127754276465,0.2455883554163451,2.7809851593764723,0.00010949033648278013,1.1537210107444346e-05,32.397951072837174,2.4646851356633545e-05,0.7570771293352196,1.2962833468922763e-05,0.007516086739588524,109.57499342980489,3082.9206983984013,1750.606966817116
309,217.6546062973646,554.7112219056978,1.902389954901204,0.0685589489065684,0.30846865503553694,5.077867621626024,0.00043359416937940366,4.823247463763374e-05,50.04027616957975,2.1136608387490064e-05,0.9135275911472468,1.885626416342999e-05,0.06801749608724512,129.23305176740396,3325.557773592469,5414.382930559972
310,168.07070561522357,353.8830287941618,1.3246918504045306,0.08495891997820289,0.229331980073663,2.5807501193572393,0.0008152853058071129,2.0543598800873367e-05,148.8760283032632,2.4830251683960373e-05,0.7501549879345213,1.5082350564008595e-05,0.008213080232863627,113.40337286733096,2711.9382350531046,2082.0042636982707
311,180.05665560450743,456.77946019192166,1.4312967199631224,0.06899922217290795,0.23645098235307774,3.219581144640157,-4.916848400964758e-05,3.22783344674241e-05,133.3525499635882,2.7738336544456258e-05,0.7227751623095457,1.5569346945877544e-05,0.03668352744564285,117.06880769283254,3558.7824810137363,2268.58226556005
312,175.758632337998,396.6267073758164,1.1850539475462654,0.03377637375323822,0.2183344109143763,2.3877336369435516,-0.00010472872110162433,2.6058789426635783e-05,21.783856004804683,1.8812247987621448e-05,0.6828916621204076,1.339427877450732e-05,0.01080029988154587,122.73372131593055,3002.722196641988,1880.3999840255296
313,165.49130992130014,466.8839666234116,1.232142977562506,0.034200874934624315,0.2192211062356137,2.381721311809572,-0.00011021118484302368,3.896596682370304e-05,143.8417199997117,2.45554696173763e-05,0.6847527478519894,1.1467246101085815e-05,0.007768207051149319,124.46331146686687,2689.859656770833,1726.3702852247009
314,175.35965239065277,345.26873585702367,1.2335705335826967,0.13538371925169257,0.23058187932742918,2.615136887478559,-0.00042551304802770635,2.190815142669992e-05,19.11567246192275,1.7871596048202174e-05,0.7514157470978151,1.118511311695617e-05,0.010373039416041186,127.27246337006444,3266.0364051376578,2623.3882135699505
315,168.49649341574352,320.96036593699864,1.1545536926554758,0.10019767003070079,0.22538344322326376,2.4570802362921356,0.0001309896826830448,2.4744664846599323e-05,50.83183809230174,2.2960197313272773e-05,0.684896821647101,1.1670339162011952e-05,0.009833011393287122,104.10411158323063,2667.7459628082256,1988.210795371267
316,193.05137722073732,367.8789299998064,1.4148724415895808,0.0901512787690488,0.2431468146376196,2.8013328778105864,0.0005435450902152927,3.0129480839394596e-05,60.58966972558229,1.8755007066317433e-05,0.74479428808905,1.400032020149218e-05,0.014177546376946184,124.67938342727875,2805.710560585644,2124.9610099134024
317,174.26272563267543,123.80739109354536,1.1109651377764294,0.05901253052927195,0.20407794994715106,2.144269734078441,0.00010189562639922619,6.318046563901773e-06,19.75202082496966,2.3210066871657347e-05,0.6450382122313877,1.2165438182609108e-05,0.004647834406493637,122.0402419814177,2768.026182331536,1581.2848703782222
318,182.19544277058608,325.163122963533,1.2552417215889158,0.07453658942267745,0.22461688059691787,2.513502405568204,9.639172309278197e-05,2.4940552509084052e-05,162.03031249302552,2.1238759245488998e-05,0.6936284574890585,1.2372272801550338e-05,0.01583838701287972,111.44858637769502,2674.5309568191105,2050.2486782557944
319,176.56053139756057,265.5057820264672,1.3415240466774716,0.08649879936779087,0.257726934747433,2.842794668540562,0.00011930373263818457,1.7374972684010986e-05,106.49261438855551,2.6303096782639966e-05,0.8439904370539673,1.3461333007190486e-05,0.007950730151883374,121.0978226980067,3035.7696166142587,1506.2097574969698
320,183.42659208469834,225.12508490657265,1.254527896687109,0.05414019242839072,0.23564341761345578,2.725277015325854,0.00010214042299573322,1.341865923377215e-05,43.51305593647392,1.8611809769101567e-05,0.7121454002670424,1.3031904164318295e-05,0.013940750771085872,114.02088502556438,2924.802860527884,1921.2607518991006
321,168.8163567720136,363.47865605235756,1.197689730540117,0.14002867173697722,0.21905535822372482,2.5363389148482374,2.1661264019181888e-05,2.4422470906951374e-05,36.44888003154018,2.164981563327444e-05,0.6631862287456872,1.1677095099166172e-05,0.009791461673761019,123.94071119674103,2342.1400958842773,1775.709846107748
322,182.2711802940823,289.41583208586223,1.306572816405021,0.07940741316005169,0.256611512873003,2.81733394671937,0.00018435554956289116,2.039514005372476e-05,13.952631044402096,2.850434190736056e-05,0.7683607169504182,1.2643501521417854e-05,0.013305076295108832,115.07213373291779,2749.043012435969,2663.945880118604
323,183.3146645485554,238.23147707312836,1.2805910452876565,0.06686169525420262,0.22178388509624192,2.579413774589837,0.00033296095208083424,1.73017551105112e-05,37.929320986078025,3.455757526816366e-05,0.7211087203868669,1.2557876395443862e-05,0.012414819828540632,138.07366594834915,2966.149407286994,2094.89712608435
324,194.71884890986894,292.7261781295661,1.3100980859877833,0.07315455270532108,0.2511509119160298,2.864851186213597,0.00032020241060774746,2.1137201400518913e-05,66.84143062884809,3.2479182294911214e-05,0.7682186084190071,1.1967011204693493e-05,0.011794307443889358,133.77128767353653,2834.3562514261744,2274.9814360098585
325,171.48971852650473,377.4632812890123,1.2632573889073841,0.09759093474270147,0.22572170032765537,2.5684682576440365,0.0005083598251023284,1.270915234140787e-05,24.730476499022476,1.598969294914116e-05,0.6666921446965917,1.2888421213051415e-05,0.014160657552051894,110.22795854892983,2644.493764489559,2039.705193577677
326,173.7239453676392,482.4408569253645,1.1775014308432517,0.14630533888814198,0.22835180393707807,2.491854367471058,0.00040017746546448823,4.262275034541763e-05,18.09831956941283,1.6243201999520606e-05,0.7191598291880782,1.3134677551142748e-05,0.008918750178199774,126.81555527551389,3017.4916693374134,1773.0621880954097
327,171.85679261838533,355.03311359594534,1.2864472024060598,0.02724683392922869,0.24971934845524457,2.869335025888554,2.0267143776108702e-05,2.430325204529007e-05,13.803327180627479,2.4892893281178043e-05,0.7582536396713887,1.3309242404094992e-05,0.009894504228125331,119.7600542203349,2851.3416114049996,1725.6086015968394
328,185.00853323954271,459.3860793745682,1.5252760784919759,0.17290665574263928,0.25241176079038363,2.8773134059793937,-1.1267058436522398e-05,3.309111471375415e-05,16.80962156021469,4.6507691000626876e-05,0.8336432890434904,1.6241377649921012e-05,0.01602181540999028,123.34740570246527,2587.902207340951,1980.909340058721
329,173.51088573129672,248.19177959545095,1.3349502300508331,0.04557355340423168,0.24636609526085063,2.883147868549788,-9.64609269527948e-06,1.5652195936329334e-05,29.92775992411926,5.083803278506866e-05,0.7658979371133622,1.2254122385541458e-05,0.011934176489273312,119.87887417556465,2757.994563237137,2825.526139995431
330,166.1787974615932,311.98416679634835,1.1962774357608383,0.07476363793995432,0.2191057929855858,2.4799986165788233,2.000172648332017e-05,2.2683126742822366e-05,11.772701837240861,1.867227633634265e-05,0.6709282131809452,1.1005971907557346e-05,0.009682156934549964,115.08076448507114,2701.1648658024064,2211.459756799408
331,173.3600747679867,441.2058223393171,1.2367602701512783,0.051620895206160325,0.21396758602628788,2.3597094902124445,-6.818816091659102e-05,3.346236067672542e-05,14.474822724833189,2.081646912625622e-05,0.6710472683439402,1.137188546581643e-05,0.008390756283508247,120.39955509362203,2423.8716727335627,2049.874608766087
332,177.32930533590962,307.6297653965351,1.2738701747900427,0.05595865188948404,0.2263858984325946,2.502369209837212,0.00023209861443288174,1.5183190902534581e-05,57.74768515807835,2.1565172641376758e-05,0.8028918212785371,1.2496934255069271e-05,0.007912224224229346,127.8090205231701,2944.733344382362,1988.5366800725915
333,183.59307898212083,418.32050917388233,1.1814193981272898,0.0731246300919425,0.21650969437896295,2.378878085548996,6.356258060878834e-05,2.2587510178352407e-05,184.7921041780637,1.737726410582315e-05,0.8565970351033467,1.474323183600194e-05,0.007913980905084288,136.1749740006934,2519.755339405955,1752.8220795838838
334,185.2687446144426,380.28074368419965,1.5301341707493785,0.08049062341302433,0.28230623964849194,3.6691649906450965,6.183154694105364e-06,2.4247110641964988e-05,16.63584020178838,2.868726911009296e-05,0.8863000917507,1.3377746119609195e-05,0.023951301734508684,128.1240744464147,3114.7094284847794,2400.7630365635846
335,183.07624242442327,434.8291199407793,1.325727312662087,0.05114370877429203,0.23516524050652443,2.6127590804530922,0.0004956913093560279,3.779847323121781e-05,64.83269149193407,2.346564121235079e-05,0.746750298850827,1.636596763353027e-05,0.00874850575590063,119.08709735859333,2989.4398756699557,2251.3940050864167
336,183.5736285921993,400.27523745028134,1.4481230497433155,0.06386256858454883,0.2787961085234315,3.2512915416555708,-6.045145552140972e-06,2.6409404412061806e-05,56.55754764243481,2.0265336706832632e-05,0.8986827005526391,1.2866249677828786e-05,0.014105834582719086,112.92161490339736,3065.4424649390985,1909.279319337167
337,190.86429209918643,260.2399739062989,1.3905186792996467,0.10620947576817194,0.25779344794732617,2.7475138832946002,8.322326104058686e-05,1.4555538611877743e-05,38.892792663316875,1.5468777857843175e-05,0.7916124130054135,1.413498173100829e-05,0.008723070879702683,130.4577492817464,3182.524310730945,2289.984857143133
338,173.46037554256898,293.0843836009804,1.2664982058578942,0.0764119940559377,0.2338026980112438,2.6162623181012536,-8.147149941551311e-05,1.6923486095519946e-05,102.18944326467057,1.5401017910765136e-05,0.7327497722431429,1.2621533562936978e-05,0.00962044767195685,124.22418138562995,2809.7908717444834,2280.8785509536574
339,180.10088323933056,272.83460268316543,1.2362337359399778,0.07185496470003533,0.23796935687357218,2.561273932711278,-0.00039882574671367365,1.4109220386372153e-05,30.6052225111658,2.290997934476398e-05,0.8761719195997958,1.2925173634850575e-05,0.005467162991336174,128.0974190437583,3057.0256949724458,1791.12986258706
340,173.01985195573243,389.54338773861616,1.3599379910831737,0.10335422956012329,0.2296707458725793,2.5729416987385987,0.00010210896404189843,2.346479847189524e-05,19.65485986004582,1.71739015671189e-05,0.707990007788967,1.674528824723046e-05,0.011541191694189877,103.60830246742549,2631.473362293903,2010.9644738118736
341,180.24957732753325,250.36791007910372,1.1953345175680261,0.12175437571918156,0.21428200996660285,2.3862140767046913,1.5194494565422695e-05,1.7861085805393363e-05,23.475404020722735,2.2538363013997453e-05,0.6666429130137524,1.1006262661590417e-05,0.007514059278088632,138.458012408471,2597.070707994707,2130.3572628579964
342,165.54791158087454,258.3292306432802,1.168715032824109,0.13829744788163414,0.21275388439328288,2.355488391532764,0.00033688965524270796,1.652235476037388e-05,21.778661227575558,1.4987697281935932e-05,0.6511726870777964,1.0577855413547112e-05,0.009488884708216827,113.40314722548995,3176.527695039972,1981.3370919921406
343,165.90432960728037,260.8252150452086,1.263198878707739,0.17271347155224254,0.2356049250918475,2.5772593647827633,1.8254993308542994e-05,1.5577373302851e-05,27.17447651192617,2.9071394900314577e-05,0.740171510591511,1.0981815121855078e-05,0.008154668721076027,128.01582025902232,2520.456939099593,1592.9462569747052
344,189.12494486759587,209.85411870485785,1.3914619393603616,0.07822047246785521,0.2791116810490948,3.279667147962319,0.00014429603950759284,1.1444248562843601e-05,17.38289601306401,1.7574992605203708e-05,0.85059738051999,1.5785401198959737e-05,0.013794485442079944,132.9759887507147,3024.538554210619,2254.747465709454
345,180.3683230926661,332.6670514415696,1.2715316289937804,0.052329929237517586,0.22130366457624984,2.3713958417580567,2.3620480194749887e-05,2.1835205238778104e-05,15.252304627888874,2.295715811307314e-05,0.6890939389447625,1.105555852169603e-05,0.006536843421612578,124.07310514152194,2693.296978586205,1986.5467944867207
346,179.3906812465196,598.681106805494,1.3091970118301681,0.20878833543077133,0.2373778765388273,2.729323753839458,-0.00017518501408284455,4.873064725099091e-05,73.40434950171321,2.867018044561401e-05,0.7559589511858303,1.2823750559267782e-05,0.018602780649748983,111.71199033790892,2720.4838632137617,2119.962804680399
347,175.13539880986218,238.7883061647637,1.2304370556921715,0.07324160506287557,0.22098066147074236,2.4867563090549543,4.5035770844169045e-05,1.657087340829194e-05,35.12956065787566,2.277792713569501e-05,0.671388870154105,1.1395097712977609e-05,0.010282206200300811,126.93101103601155,2608.01541084444,2392.5646556048914
348,179.81607941227182,315.5518387324625,1.3332415489538134,0.07223948563182239,0.23728000889197462,2.730522246504747,0.0001219370242537994,2.3875474940183126e-05,13.5541876215683,1.7723440964898263e-05,0.7373304496341276,1.5267094699305135e-05,0.01037364476788816,129.34216138539082,2625.3837206736507,2091.69172909423
349,171.59191442717145,337.1822281374748,1.413784157420734,0.10019181391809891,0.23427007701522234,2.684935135973312,0.00013656189690111858,2.6311904396016765e-05,17.37977814746655,3.769947148783218e-05,0.712364097231996,1.3655576499217256e-05,0.01408245887621479,119.43438595245063,2602.19307851072,1690.9757946178984
350,187.96086359819722,362.5424333247705,1.2857049086389774,0.10009626823850296,0.21976091491863425,2.4421426825876162,-2.7209258370916496e-05,2.6791905900679417e-05,70.57499712066038,2.0965832763428237e-05,0.676597091626214,1.3586025750234402e-05,0.009405855996027659,147.79573570110895,2829.0638001784646,2197.7014029204706
351,181.50518649663252,260.86238790792873,1.3078389255468297,0.09297183070427488,0.24808201533344026,2.9354710284120427,-1.5982539721473105e-05,1.6472983322469753e-05,15.948561235606904,1.716098587761855e-05,0.7518262348439396,1.2804268294201529e-05,0.016992700941676087,129.98627314200547,3277.3844640840503,2173.9986694550676
